PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,name_length,title,title_group,family_size,is_alone,ticket_group_size,fare_per_person,age_fare_ratio,cabin_deck,cabin_room_number,booking_reference,service_id,cabin_score,name_word_count
850,1,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,,1,0,17453,89.1042,C92,C,44,Mrs,Mrs,2,0,2,44.552,0.0,C,92.0,34540949,272502,5.923503285933622,6
851,0,3,"Andersson, Master. Sigvard Harald Elias",male,4.0,4,2,347082,31.275,,S,39,Master,Master,7,0,7,4.468,0.1278976818545164,Unknown,,8883386,255576,9.12363345616691,5
852,0,3,"Svensson, Mr. Johan",male,74.0,0,0,347060,7.775,,S,19,Mr,Mr,1,1,1,7.775,9.517684887459806,Unknown,,1729948,965291,2.106621890056666,3
853,0,3,"Boulos, Miss. Nourelain",female,9.0,1,1,2678,15.2458,,C,23,Miss,Miss,3,0,2,7.623,0.590326516155269,Unknown,,91523165,986089,6.229665835634828,3
854,1,1,"Lines, Miss. Mary Conover",female,16.0,0,1,PC 17592,39.4,D28,S,25,Miss,Miss,2,0,1,39.4,0.40609137055837563,D,28.0,59803787,111023,6.3156022009252055,4
855,0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,44.0,1,0,244252,26.0,,S,45,Mrs,Mrs,2,0,2,13.0,1.6923076923076923,Unknown,,33992832,645735,7.33113022415281,6
856,1,3,"Aks, Mrs. Sam (Leah Rosen)",female,18.0,0,1,392091,9.35,,S,26,Mrs,Mrs,2,0,1,9.35,1.9251336898395723,Unknown,,84758272,488043,1.315676851272598,5
857,1,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",female,45.0,1,1,36928,164.8667,,S,42,Mrs,Mrs,3,0,2,82.433,0.27294778145010484,Unknown,,38260551,386103,7.158249646820885,6
858,1,1,"Daly, Mr. Peter Denis ",male,51.0,0,0,113055,26.55,E17,S,22,Mr,Mr,1,1,1,26.55,1.9209039548022597,E,17.0,76489273,166203,9.09032520665641,4
859,1,3,"Baclini, Mrs. Solomon (Latifa Qurban)",female,24.0,0,3,2666,19.2583,,C,37,Mrs,Mrs,4,0,4,4.815,1.2462159172928038,Unknown,,52107209,260775,1.7968310887024197,5
860,0,3,"Razi, Mr. Raihed",male,,0,0,2629,7.2292,,C,16,Mr,Mr,1,1,1,7.229,0.0,Unknown,,33297686,109337,2.3754332492387764,3
861,0,3,"Hansen, Mr. Claus Peter",male,41.0,2,0,350026,14.1083,,S,23,Mr,Mr,3,0,1,14.108,2.9060907409113783,Unknown,,77993284,670715,9.713950940416396,4
862,0,2,"Giles, Mr. Frederick Edward",male,21.0,1,0,28134,11.5,,S,27,Mr,Mr,2,0,1,11.5,1.826086956521739,Unknown,,44503935,614723,1.8097695270948977,4
863,1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",female,48.0,0,0,17466,25.9292,D17,S,51,Mrs,Mrs,1,1,1,25.929,1.851194791971985,D,17.0,57043564,423673,8.543850933695792,7
864,0,3,"Sage, Miss. Dorothy Edith ""Dolly""",female,,8,2,CA. 2343,69.55,,S,33,Miss,Miss,11,0,7,9.936,0.0,Unknown,,86987023,464167,4.922778564480348,5
865,0,2,"Gill, Mr. John William",male,24.0,0,0,233866,13.0,,S,22,Mr,Mr,1,1,1,13.0,1.8461538461538463,Unknown,,1799530,446809,2.4723107440317706,4
866,1,2,"Bystrom, Mrs. (Karolina)",female,42.0,0,0,236852,13.0,,S,24,Mrs,Mrs,1,1,1,13.0,3.230769230769231,Unknown,,76581360,730075,8.707499012725114,3
867,1,2,"Duran y More, Miss. Asuncion",female,27.0,1,0,SC/PARIS 2149,13.8583,,C,28,Miss,Miss,2,0,1,13.858,1.9482909159132074,Unknown,,89859821,787281,4.453052550026655,5
868,0,1,"Roebling, Mr. Washington Augustus II",male,31.0,0,0,PC 17590,50.4958,A24,S,36,Mr,Mr,1,1,1,50.496,0.6139124442032803,A,24.0,91202153,395451,5.148173539296902,5
869,0,3,"van Melkebeke, Mr. Philemon",male,,0,0,345777,9.5,,S,27,Mr,Mr,1,1,1,9.5,0.0,Unknown,,23529365,520571,3.5923336939976567,4
870,1,3,"Johnson, Master. Harold Theodor",male,4.0,1,1,347742,11.1333,,S,31,Master,Master,3,0,3,3.711,0.35928251282189466,Unknown,,73684929,227016,5.9295085143492745,4
871,0,3,"Balkic, Mr. Cerin",male,26.0,0,0,349248,7.8958,,S,17,Mr,Mr,1,1,1,7.896,3.292889890828035,Unknown,,70651911,891267,1.6352387258502277,3
872,1,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",female,47.0,1,1,11751,52.5542,D35,S,48,Mrs,Mrs,3,0,2,26.277,0.894314821650791,D,35.0,89635227,644447,3.910815366517607,6
873,0,1,"Carlsson, Mr. Frans Olof",male,33.0,0,0,695,5.0,B51 B53 B55,S,24,Mr,Mr,1,1,1,5.0,6.6,B,51.0,12902031,597562,9.694123223352875,4
874,0,3,"Vander Cruyssen, Mr. Victor",male,47.0,0,0,345765,9.0,,S,27,Mr,Mr,1,1,1,9.0,5.222222222222222,Unknown,,79825963,802965,2.5813343270112754,4
875,1,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,28.0,1,0,P/PP 3381,24.0,,C,37,Mrs,Mrs,2,0,2,12.0,1.1666666666666667,Unknown,,93635346,483934,6.567366645412922,5
876,1,3,"Najib, Miss. Adele Kiamie ""Jane""",female,15.0,0,0,2667,7.225,,C,32,Miss,Miss,1,1,1,7.225,2.0761245674740487,Unknown,,72666380,992048,3.251900642246949,5
877,0,3,"Gustafsson, Mr. Alfred Ossian",male,20.0,0,0,7534,9.8458,,S,29,Mr,Mr,1,1,2,4.923,2.0313230006703367,Unknown,,89008429,965184,7.734731256866007,4
878,0,3,"Petroff, Mr. Nedelio",male,19.0,0,0,349212,7.8958,,S,20,Mr,Mr,1,1,1,7.896,2.4063426125281793,Unknown,,87449729,417428,1.3087366071834983,3
879,0,3,"Laleff, Mr. Kristo",male,,0,0,349217,7.8958,,S,18,Mr,Mr,1,1,1,7.896,0.0,Unknown,,10716964,419187,9.698210450785448,3
880,1,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,56.0,0,1,11767,83.1583,C50,C,45,Mrs,Mrs,2,0,2,41.579,0.6734144396891231,C,50.0,31428647,790907,4.5378954138363925,7
881,1,2,"Shelley, Mrs. William (Imanita Parrish Hall)",female,25.0,0,1,230433,26.0,,S,44,Mrs,Mrs,2,0,2,13.0,0.9615384615384616,Unknown,,414691,983439,2.3605046334646396,6
882,0,3,"Markun, Mr. Johann",male,33.0,0,0,349257,7.8958,,S,18,Mr,Mr,1,1,1,7.896,4.17943716912789,Unknown,,16949165,182844,0.7349674733001266,3
883,0,3,"Dahlberg, Miss. Gerda Ulrika",female,22.0,0,0,7552,10.5167,,S,28,Miss,Miss,1,1,1,10.517,2.0919109606625654,Unknown,,51284860,651820,1.6975790508754074,4
884,0,2,"Banfield, Mr. Frederick James",male,28.0,0,0,C.A./SOTON 34068,10.5,,S,29,Mr,Mr,1,1,1,10.5,2.6666666666666665,Unknown,,17170216,265421,5.197739485560176,4
885,0,3,"Sutehall, Mr. Henry Jr",male,25.0,0,0,SOTON/OQ 392076,7.05,,S,22,Mr,Mr,1,1,1,7.05,3.546099290780142,Unknown,,1101299,222402,3.3700317643128628,4
886,0,3,"Rice, Mrs. William (Margaret Norton)",female,39.0,0,5,382652,29.125,,Q,36,Mrs,Mrs,6,0,5,5.825,1.3390557939914163,Unknown,,91578236,218012,8.288833658826094,5
887,0,2,"Montvila, Rev. Juozas",male,27.0,0,0,211536,13.0,,S,21,Rev,Other,1,1,1,13.0,2.076923076923077,Unknown,,83757278,538661,4.308875236618059,3
888,1,1,"Graham, Miss. Margaret Edith",female,19.0,0,0,112053,30.0,B42,S,28,Miss,Miss,1,1,1,30.0,0.6333333333333333,B,42.0,91664020,498929,2.487142725876299,4
889,0,3,"Johnston, Miss. Catherine Helen ""Carrie""",female,,1,2,W./C. 6607,23.45,,S,40,Miss,Miss,4,0,2,11.725,0.0,Unknown,,55618889,680466,6.171449866040301,5
890,1,1,"Behr, Mr. Karl Howell",male,26.0,0,0,111369,30.0,C148,C,21,Mr,Mr,1,1,1,30.0,0.8666666666666667,C,148.0,94737372,673695,7.067772168854458,4
891,0,3,"Dooley, Mr. Patrick",male,32.0,0,0,370376,7.75,,Q,19,Mr,Mr,1,1,1,7.75,4.129032258064516,Unknown,,23605034,563556,1.6704190790094986,3
